Year,Month,Title,URL
2024,10,"IHSG Ditutup Loyo Lagi, Sudah 6 Hari Merana",https://www.cnbcindonesia.com/market/20241030161145-17-584307/ihsg-ditutup-loyo-lagi-sudah-6-hari-merana
2024,10,"IHSG Anjlok 1%, Ternyata Ini Penyebabnya",https://www.cnbcindonesia.com/market/20241030112647-17-584153/ihsg-anjlok-1-ternyata-ini-penyebabnya
2024,11,"Cek Gurita Bisnis Salim, Raja Mie Instan hingga Tambang Emas RI",https://www.cnbcindonesia.com/market/20241130004746-17-592317/cek-gurita-bisnis-salim-raja-mie-instan-hingga-tambang-emas-ri
2024,11,"IHSG Longsor Setelah Pilkada, Asing Ramai-Ramai Jual Saham Ini",https://www.cnbcindonesia.com/market/20241129061648-17-592010/ihsg-longsor-setelah-pilkada-asing-ramai-ramai-jual-saham-ini
2024,11,"Gurita Bisnis Salim Kuasai Ritel, Data Center Hingga Tambang RI",https://www.cnbcindonesia.com/market/20241128083641-17-591713/gurita-bisnis-salim-kuasai-ritel-data-center-hingga-tambang-ri
2024,11,"IHSG Ambruk Sebelum Pilkada, Asing Terciduk Lego 10 Saham Ini",https://www.cnbcindonesia.com/market/20241128075433-17-591706/ihsg-ambruk-sebelum-pilkada-asing-terciduk-lego-10-saham-ini
2024,11,"IHSG Balik Merana, Balik Ke 7.200-an Lagi",https://www.cnbcindonesia.com/market/20241126161550-17-591305/ihsg-balik-merana-balik-ke-7200-an-lagi
2024,12,"Biaya Ganti & Cetak Kartu BCA per 15 Januari 2024, Ada yang Naik 100%",https://www.cnbcindonesia.com/market/20241231075146-17-599705/biaya-ganti-cetak-kartu-bca-per-15-januari-2024-ada-yang-naik-100
2024,12,Ketakutan Jokowi Muncul Lagi di Era Prabowo,https://www.cnbcindonesia.com/market/20241230144106-17-599565/ketakutan-jokowi-muncul-lagi-di-era-prabowo
2024,12,"IHSG Kurang Gairah, Saham Bank Raksasa Masih Tertekan",https://www.cnbcindonesia.com/market/20241230121729-17-599503/ihsg-kurang-gairah-saham-bank-raksasa-masih-tertekan
2024,12,"Fenomena Bank Asing Angkat Kaki dari RI, Terbaru Bank Asal Australia",https://www.cnbcindonesia.com/market/20241230084950-17-599429/fenomena-bank-asing-angkat-kaki-dari-ri-terbaru-bank-asal-australia
2024,12,BI Pastikan Transaksi QRIS di Bawah Rp 500 Ribu Bebas PPN,https://www.cnbcindonesia.com/market/20241228150634-17-599233/bi-pastikan-transaksi-qris-di-bawah-rp-500-ribu-bebas-ppn
2025,1,Diam-Diam Asing Banyak Jual Saham Ini,https://www.cnbcindonesia.com/market/20250131063409-17-606855/diam-diam-asing-banyak-jual-saham-ini
2025,1,"The Fed Tahan Suku Bunga, Mampukah IHSG Capai Rp8.000?",https://www.cnbcindonesia.com/market/20250130172701-17-606786/the-fed-tahan-suku-bunga-mampukah-ihsg-capai-rp8000
2025,1,Investor Tunggu Dividen! Ini Prediksi BCA-BNI-BRI-Mandiri Tahun Ini,https://www.cnbcindonesia.com/research/20250130105839-128-606635/investor-tunggu-dividen-ini-prediksi-bca-bni-bri-mandiri-tahun-ini
2025,1,"Gara-Gara The Fed, IHSG Merah Lagi Habis Libur Panjang!",https://www.cnbcindonesia.com/research/20250130095343-128-606603/gara-gara-the-fed-ihsg-merah-lagi-habis-libur-panjang
2025,1,"IHSG Longsor Lagi ke 7.100, Asing Banyak Jual Saham Ini",https://www.cnbcindonesia.com/market/20250130055802-17-606534/ihsg-longsor-lagi-ke-7100-asing-banyak-jual-saham-ini
2025,2,"IHSG Amburadul, Bankir Kompak Bilang Gini",https://www.cnbcindonesia.com/market/20250228162004-17-614535/ihsg-amburadul-bankir-kompak-bilang-gini
2025,2,"Asing Keluar Rp8 T Seminggu, Ini Sederet Penyebab IHSG Ambrol!",https://www.cnbcindonesia.com/research/20250228111137-128-614397/asing-keluar-rp8-t-seminggu-ini-sederet-penyebab-ihsg-ambrol
2025,2,"Robert Kiyosaki Ramal Pasar Saham Ambruk, Begini Kondisi IHSG",https://www.cnbcindonesia.com/market/20250228072259-17-614320/robert-kiyosaki-ramal-pasar-saham-ambruk-begini-kondisi-ihsg
2025,2,"IHSG Ditekan Aksi Jual Asing, Net Sell Tembus Rp1,78 Triliun",https://www.cnbcindonesia.com/market/20250228064750-17-614314/ihsg-ditekan-aksi-jual-asing-net-sell-tembus-rp178-triliun
2025,2,"Perang Dagang Datang di Awal Ramadhan, IHSG- Rupiah Bisa Terguncang",https://www.cnbcindonesia.com/research/20250227142453-128-614150/perang-dagang-datang-di-awal-ramadhan-ihsg-rupiah-bisa-terguncang
2025,3,"Kelas Menengah RI Makin Susah, Ini Buktinya",https://www.cnbcindonesia.com/market/20250329073907-17-622664/kelas-menengah-ri-makin-susah-ini-buktinya
2025,3,"Investor Profit Taking Saham Bank, IHSG Pagi Ini Lesu",https://www.cnbcindonesia.com/market/20250327091732-17-622164/investor-profit-taking-saham-bank-ihsg-pagi-ini-lesu
2025,3,"Asing Berebutan Masuk IHSG,  Aliran Dana Masuk ke RI Tembus Rekor",https://www.cnbcindonesia.com/research/20250327085033-128-622154/asing-berebutan-masuk-ihsg-aliran-dana-masuk-ke-ri-tembus-rekor
2025,3,"Asing Net Buy Rp 2,58 Triliun, Saham Bank Diburu",https://www.cnbcindonesia.com/market/20250327072240-17-622129/asing-net-buy-rp-258-triliun-saham-bank-diburu
2025,3,"Asing Mulai Masuk Lagi, Saham BBRI & BMRI Diserbu",https://www.cnbcindonesia.com/market/20250326055954-17-621742/asing-mulai-masuk-lagi-saham-bbri-bmri-diserbu
2025,4,IHSG Lanjutkan Reli Sebelum Libur Hari Buruh,https://www.cnbcindonesia.com/market/20250430161715-17-630037/ihsg-lanjutkan-reli-sebelum-libur-hari-buruh
2025,4,IHSG Kembali Perkasa Dekati Level 6.800 Sambut Musim Rilis Lapkeu,https://www.cnbcindonesia.com/market/20250430122500-17-629910/ihsg-kembali-perkasa-dekati-level-6800-sambut-musim-rilis-lapkeu
2025,4,"Adu Kredit Big Bank RI per Maret, Siapa Paling Agresif Dorong Ekonomi?",https://www.cnbcindonesia.com/research/20250430112008-128-629894/adu-kredit-big-bank-ri-per-maret-siapa-paling-agresif-dorong-ekonomi
2025,4,"IHSG Lanjut Menguat, Asing Malah Lepas 10 Saham Ini",https://www.cnbcindonesia.com/market/20250430071741-17-629821/ihsg-lanjut-menguat-asing-malah-lepas-10-saham-ini
2025,4,Asing Terciduk Borong Saham BBRI hingga ANTM Kala IHSG Menguat,https://www.cnbcindonesia.com/market/20250429073428-17-629512/asing-terciduk-borong-saham-bbri-hingga-antm-kala-ihsg-menguat
2025,5,Asing Balik Rp6 T Sebulan! Ini Saham Paling Banyak Diborong Vs Dijual,https://www.cnbcindonesia.com/research/20250530102810-128-637312/asing-balik-rp6-t-sebulan-ini-saham-paling-banyak-diborong-vs-dijual
2025,5,Asing Banyak Lepas Saham Ini Jelang Libur Panjang,https://www.cnbcindonesia.com/market/20250528062544-17-636819/asing-banyak-lepas-saham-ini-jelang-libur-panjang
2025,5,"RI Dibanjiri Kabar Positif Sebelum Libur Panjang, Semoga Investor Cuan",https://www.cnbcindonesia.com/research/20250527194226-128-636769/ri-dibanjiri-kabar-positif-sebelum-libur-panjang-semoga-investor-cuan
2025,5,"IHSG Menguat Dalam Perdagangan Volatil, Digendong Saham BRPT-BBRI",https://www.cnbcindonesia.com/market/20250527162109-17-636711/ihsg-menguat-dalam-perdagangan-volatil-digendong-saham-brpt-bbri
2025,5,IHSG Tiba-tiba Balik Arah ke Zona Merah Tertekan Kinerja Saham BBCA,https://www.cnbcindonesia.com/market/20250527113057-17-636609/ihsg-tiba-tiba-balik-arah-ke-zona-merah-tertekan-kinerja-saham-bbca
2025,6,"Asing Tarik Dana dari Bursa RI, Kompak Lepas Deretan Saham Ini",https://www.cnbcindonesia.com/market/20250630074700-17-644793/asing-tarik-dana-dari-bursa-ri-kompak-lepas-deretan-saham-ini
2025,6,"BRI, Mandiri hingga Bayan Resources Jadi Perusahaan Terbesar di ASEAN",https://www.cnbcindonesia.com/research/20250627154523-128-644440/bri-mandiri-hingga-bayan-resources-jadi-perusahaan-terbesar-di-asean
2025,6,IHSG OTW Happy Long Weekend Digendong Saham BMRI-TLKM,https://www.cnbcindonesia.com/market/20250626124007-17-644158/ihsg-otw-happy-long-weekend-digendong-saham-bmri-tlkm
2025,6,"Grup Djarum Susul Astra Masuk ke Saham HEAL, Begini Prospeknya!",https://www.cnbcindonesia.com/research/20250626101214-128-644085/grup-djarum-susul-astra-masuk-ke-saham-heal-begini-prospeknya
2025,6,"Asing Net Sell Rp 1 T, Lepas Saham-Saham Ini Kala IHSG Merah",https://www.cnbcindonesia.com/market/20250626080618-17-644040/asing-net-sell-rp-1-t-lepas-saham-saham-ini-kala-ihsg-merah
2025,7,"Saham Emiten Toto Sugiri (DCII) Digembok 5 Hari, Bos BEI Buka Suara",https://www.cnbcindonesia.com/market/20250731184002-17-654021/saham-emiten-toto-sugiri--dcii--digembok-5-hari-bos-bei-buka-suara
2025,7,"IHSG Melemah 0,87% Tertekan Kinerja Emiten Perbankan Raksasa",https://www.cnbcindonesia.com/market/20250731161221-17-653989/ihsg-melemah-087-tertekan-kinerja-emiten-perbankan-raksasa
2025,7,"IHSG Terkoreksi 0,38% Terbebani Kinerja BBCA",https://www.cnbcindonesia.com/market/20250731120444-17-653868/ihsg-terkoreksi-038-terbebani-kinerja-bbca
2025,7,"Saham Termahal BEI, Sudah Suspen 5 Hari : Gimana Prospek DCII?",https://www.cnbcindonesia.com/research/20250731060700-128-653732/saham-termahal-bei-sudah-suspen-5-hari-gimana-prospek-dcii
2025,7,Asing Terciduk Kompak Lego 10 Saham Ini Kala IHSG Ambruk,https://www.cnbcindonesia.com/market/20250731073306-17-653746/asing-terciduk-kompak-lego-10-saham-ini-kala-ihsg-ambruk
2025,8,"IHSG Menguap Rp195 Triliun dalam Sehari, Asing Kabur & Obral Saham Ini",https://www.cnbcindonesia.com/research/20250830074330-128-662811/ihsg-menguap-rp195-triliun-dalam-sehari-asing-kabur-obral-saham-ini
2025,8,"IHSG Pangkas Koreksi, Turun 1,53% ke 7.830",https://www.cnbcindonesia.com/market/20250829160612-17-662648/ihsg-pangkas-koreksi-turun-153-ke-7830
2025,8,"IHSG Ambruk Kala Demo Besar, Rp 284 T Lenyap dari Pasar Modal",https://www.cnbcindonesia.com/market/20250829120906-17-662522/ihsg-ambruk-kala-demo-besar-rp-284-t-lenyap-dari-pasar-modal
2025,8,"IHSG Terpukul Aksi Demo, Saham Big Cap & Prajogo Jadi Penekan",https://www.cnbcindonesia.com/market/20250829091952-17-662424/ihsg-terpukul-aksi-demo-saham-big-cap-prajogo-jadi-penekan
2025,8,"IHSG Otw 8.000, Saham Bank Jadi Incaran Asing",https://www.cnbcindonesia.com/market/20250828215927-17-662346/ihsg-otw-8000-saham-bank-jadi-incaran-asing
2025,9,"IHSG Berakhir Turun 0,77%, Saham Bank Jumbo dan Prajogo Jadi Beban",https://www.cnbcindonesia.com/market/20250930161502-17-671630/ihsg-berakhir-turun-077-saham-bank-jumbo-dan-prajogo-jadi-beban
2025,9,"IHSG Turun 0,33%, Tiga Saham Diburu Saat Emiten Bank Jumbo Rontok",https://www.cnbcindonesia.com/market/20250930120706-17-671485/ihsg-turun-033-tiga-saham-diburu-saat-emiten-bank-jumbo-rontok
2025,9,10 Saham Ini Ramai Jadi Incaran Asing Kala IHSG Hijau,https://www.cnbcindonesia.com/market/20250930082703-17-671358/10-saham-ini-ramai-jadi-incaran-asing-kala-ihsg-hijau
2025,9,"Saham Permata Bank (BNLI) Melesat 530% Tahun Ini, Ada Apa?",https://www.cnbcindonesia.com/market/20250929171134-17-671228/saham-permata-bank--bnli--melesat-530-tahun-ini-ada-apa
2025,9,"Netizen Teriak BCA Mobile & MyBCA Kompak Error, Ini Kata Manajemen",https://www.cnbcindonesia.com/market/20250929084732-17-670940/netizen-teriak-bca-mobile-mybca-kompak-error-ini-kata-manajemen
